FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
230827;1600;8;;;
230827;1700;14;;;
230827;1800;17;;;
230827;1900;26;;;
230827;2000;31;;;
230827;2100;24;;;
230827;2200;22;;;
230827;2300;24;;;
230828;0000;26;;;
230828;0100;19;;;
230828;0200;15;;;
230828;0300;15;;;
230828;0400;24;;;
230828;0500;21;;;
230828;0600;31;;;
230828;0700;18;;;
230828;0800;31;;;
230828;0900;26;;;
230828;1000;11;;;
230828;1100;9;;;
230828;1200;7;;;
230828;1300;6;;;
230828;1400;3;;;
230828;1500;4;;;
230828;1600;6;;;
230828;1700;9;;;
230828;1800;14;;;
230828;1900;16;;;
230828;2000;13;;;
230828;2100;19;;;
230828;2200;32;;;
230828;2300;32;;;
230829;0000;27;;;
230829;0100;15;;;
230829;0200;18;;;
230829;0300;4;;;
230829;0400;5;;;
230829;0500;9;;;
230829;0600;15;;;
230829;0700;30;;;
230829;0800;21;;;
230829;0900;8;;;
230829;1000;12;;;
230829;1100;13;;;
230829;1200;27;;;
230829;1300;12;;;
230829;1400;13;;;
230829;1500;16;;;
230829;1600;16;;;
230829;1700;14;;;
230829;1800;11;;;
230829;1900;10;;;
230829;2000;10;;;
230829;2100;7;;;
230829;2200;10;;;
230829;2300;8;;;
230830;0000;11;;;
230830;0100;10;;;
230830;0200;13;;;
230830;0300;14;;;
230830;0400;15;;;
230830;0500;14;;;
230830;0600;12;;;
230830;0700;11;;;
230830;0800;14;;;
230830;0900;12;;;
230830;1000;12;;;
230830;1100;16;;;
230830;1200;19;;;
230830;1300;16;;;
230830;1400;14;;;
230830;1500;14;;;
230830;1600;15;;;
230830;1700;16;;;
230830;1800;13;;;
230830;1900;17;;;
230830;2000;19;;;
230830;2100;26;;;
230830;2200;26;;;
230830;2300;26;;;
230831;0000;24;;;
230831;0100;24;;;
230831;0200;15;;;
230831;0300;14;;;
230831;0400;17;;;
230831;0500;17;;;
230831;0600;23;;;
230831;0700;25;;;
230831;0800;25;;;
230831;0900;22;;;
230831;1000;21;;;
230831;1100;25;;;
230831;1200;29;;;
230831;1300;32;;;
230831;1400;21;;;
230831;1500;15;;;
230831;1600;16;;;
230831;1700;12;;;
230831;1800;10;;;
230831;1900;17;;;
230831;2000;18;;;
230831;2100;21;;;
230831;2200;25;;;
230831;2300;31;;;
230901;0000;29;;;
230901;0100;23;;;
230901;0200;21;;;
230901;0300;23;;;
230901;0400;23;;;
230901;0500;21;;;
230901;0600;25;;;
230901;0700;24;;;
230901;0800;19;;;
230901;0900;23;;;
230901;1000;17;;;
230901;1100;30;;;
230901;1200;27;;;
230901;1300;23;;;
230901;1400;24;;;
230901;1500;20;;;
230901;1600;20;;;
230901;1700;21;;;
230901;1800;31;;;
230901;1900;41;;;
230901;2000;32;;;
230901;2100;37;;;
230901;2200;32;;;
230901;2300;38;;;
230902;0000;43;;;
230902;0100;11;;;
230902;0200;5;;;
230902;0300;22;;;
230902;0400;22;;;
230902;0500;21;;;
230902;0600;21;;;
230902;0700;21;;;
230902;0800;18;;;
230902;0900;7;;;
230902;1000;26;;;
230902;1100;25;;;
230902;1200;25;;;
230902;1300;15;;;
230902;1400;16;;;
230902;1500;23;;;
230902;1600;17;;;
230902;1700;17;;;
230902;1800;10;;;
230902;1900;26;;;
230902;2000;26;;;
230902;2100;28;;;
230902;2200;28;;;
230902;2300;25;;;
230903;0000;25;;;
230903;0100;22;;;
230903;0200;24;;;
230903;0300;32;;;
230903;0400;32;;;
230903;0500;26;;;
230903;0600;26;;;
230903;0700;31;;;
230903;0800;30;;;
230903;0900;29;;;
230903;1000;31;;;
230903;1100;23;;;
230903;1200;17;;;
230903;1300;15;;;
230903;1400;12;;;
230903;1500;16;;;
230903;1600;11;;;
230903;1700;11;;;
230903;1800;10;;;
230903;1900;12;;;
230903;2000;9;;;
230903;2100;11;;;
230903;2200;14;;;
230903;2300;10;;;
230904;0000;6;;;
230904;0100;10;;;
230904;0200;11;;;
230904;0300;16;;;
230904;0400;23;;;
230904;0500;20;;;
230904;0600;20;;;
230904;0700;17;;;
230904;0800;20;;;
230904;0900;17;;;
230904;1000;14;;;
230904;1100;11;;;
230904;1200;15;;;
230904;1300;16;;;
230904;1400;13;;;
230904;1500;15;;;
230904;1600;13;;;
230904;1700;13;;;
230904;1800;14;;;
230904;1900;12;;;
230904;2000;14;;;
230904;2100;18;;;
230904;2200;26;;;
230904;2300;22;;;
230905;0000;24;;;
230905;0100;23;;;
230905;0200;12;;;
230905;0300;12;;;
230905;0400;11;;;
230905;0500;17;;;
230905;0600;28;;;
230905;0700;23;;;
230905;0800;25;;;
230905;0900;32;;;
230905;1000;46;;;
230905;1100;27;;;
230905;1200;35;;;
230905;1300;40;;;
230905;1400;53;;;
230905;1500;68;;;
230905;1600;64;;;
230905;1700;63;;;
230905;1800;66;;;
230905;1900;63;;;
230905;2000;56;;;
230905;2100;52;;;
230905;2200;46;;;
230905;2300;43;;;
230906;0000;39;;;
230906;0100;34;;;
230906;0200;25;;;
230906;0300;27;;;
230906;0400;28;;;
230906;0500;15;;;
230906;0600;13;;;
230906;0700;9;;;
230906;0800;7;;;
230906;0900;4;;;
230906;1000;4;;;
230906;1100;10;;;
230906;1200;11;;;
230906;1300;11;;;
230906;1400;10;;;
230906;1500;10;;;
230906;1600;8;;;
230906;1700;4;;;
230906;1800;1;;;
230906;1900;1;;;
230906;2000;3;;;
230906;2100;3;;;
230906;2200;5;;;
230906;2300;10;;;
230907;0000;8;;;
230907;0100;10;;;
230907;0200;8;;;
230907;0300;5;;;
230907;0400;6;;;
230907;0500;7;;;
230907;0600;8;;;
230907;0700;13;;;
230907;0800;9;;;
230907;0900;10;;;
230907;1000;9;;;
230907;1100;16;;;
230907;1200;14;;;
230907;1300;9;;;
230907;1400;6;;;
230907;1500;7;;;
230907;1600;6;;;
230907;1700;9;;;
230907;1800;16;;;
230907;1900;18;;;
230907;2000;15;;;
230907;2100;17;;;
230907;2200;16;;;
230907;2300;13;;;
230908;0000;12;;;
230908;0100;16;;;
230908;0200;14;;;
230908;0300;12;;;
230908;0400;18;;;
230908;0500;16;;;
230908;0600;6;;;
230908;0700;5;;;
230908;0800;2;;;
230908;0900;7;;;
230908;1000;26;;;
230908;1100;21;;;
230908;1200;17;;;
230908;1300;17;;;
230908;1400;17;;;
230908;1500;19;;;
230908;1600;17;;;
230908;1700;16;;;
230908;1800;21;;;
230908;1900;30;;;
230908;2000;33;;;
230908;2100;45;;;
230908;2200;50;;;
230908;2300;53;;;
230909;0000;45;;;
230909;0100;41;;;
230909;0200;37;;;
230909;0300;31;;;
230909;0400;31;;;
230909;0500;30;;;
230909;0600;24;;;
230909;0700;31;;;
230909;0800;18;;;
230909;0900;24;;;
230909;1000;28;;;
230909;1100;14;;;
230909;1200;9;;;
230909;1300;9;;;
230909;1400;14;;;
230909;1500;11;;;
230909;1600;9;;;
230909;1700;21;;;
230909;1800;23;;;
230909;1900;34;;;
230909;2000;37;;;
230909;2100;59;;;
230909;2200;59;;;
230909;2300;35;;;
230910;0000;38;;;
230910;0100;33;;;
230910;0200;31;;;
230910;0300;25;;;
230910;0400;24;;;
230910;0500;23;;;
230910;0600;23;;;
230910;0700;28;;;
230910;0800;22;;;
230910;0900;23;;;
230910;1000;28;;;
230910;1100;28;;;
230910;1200;39;;;
230910;1300;36;;;
230910;1400;34;;;
230910;1500;44;;;
230910;1600;50;;;
230910;1700;55;;;
230910;1800;59;;;
230910;1900;60;;;
230910;2000;64;;;
230910;2100;65;;;
230910;2200;26;;;
230910;2300;4;;;
230911;0000;1;;;
230911;0100;1;;;
230911;0200;1;;;
230911;0300;1;;;
230911;0400;1;;;
230911;0500;3;;;
230911;0600;4;;;
230911;0700;4;;;
230911;0800;7;;;
230911;0900;4;;;
230911;1000;1;;;
230911;1100;3;;;
230911;1200;6;;;
230911;1300;9;;;
230911;1400;8;;;
230911;1500;7;;;
230911;1600;5;;;
230911;1700;4;;;
230911;1800;5;;;
230911;1900;5;;;
230911;2000;8;;;
230911;2100;7;;;
230911;2200;10;;;
230911;2300;23;;;
230912;0000;11;;;
230912;0100;13;;;
230912;0200;15;;;
230912;0300;15;;;
230912;0400;11;;;
230912;0500;7;;;
230912;0600;10;;;
230912;0700;16;;;
230912;0800;11;;;
230912;0900;10;;;
230912;1000;15;;;
230912;1100;12;;;
230912;1200;16;;;
230912;1300;17;;;
230912;1400;10;;;
230912;1500;15;;;
230912;1600;13;;;
230912;1700;11;;;
230912;1800;10;;;
230912;1900;9;;;
230912;2000;20;;;
230912;2100;20;;;
230912;2200;23;;;
230912;2300;22;;;
230913;0000;20;;;
230913;0100;18;;;
230913;0200;16;;;
230913;0300;17;;;
230913;0400;17;;;
230913;0500;14;;;
230913;0600;19;;;
230913;0700;30;;;
230913;0800;30;;;
230913;0900;25;;;
230913;1000;20;;;
230913;1100;17;;;
230913;1200;19;;;
230913;1300;16;;;
230913;1400;18;;;
230913;1500;13;;;
230913;1600;19;;;
230913;1700;21;;;
230913;1800;19;;;
230913;1900;28;;;
230913;2000;31;;;
230913;2100;26;;;
230913;2200;32;;;
230913;2300;32;;;
230914;0000;38;;;
230914;0100;34;;;
230914;0200;32;;;
230914;0300;29;;;
230914;0400;31;;;
230914;0500;32;;;
230914;0600;31;;;
230914;0700;35;;;
230914;0800;36;;;
230914;0900;42;;;
230914;1000;35;;;
230914;1100;30;;;
230914;1200;31;;;
230914;1300;19;;;
230914;1400;12;;;
230914;1500;7;;;
230914;1600;5;;;
230914;1700;5;;;
230914;1800;11;;;
230914;1900;21;;;
230914;2000;17;;;
230914;2100;21;;;
230914;2200;30;;;
230914;2300;31;;;
230915;0000;23;;;
230915;0100;19;;;
230915;0200;12;;;
230915;0300;20;;;
230915;0400;21;;;
230915;0500;16;;;
230915;0600;20;;;
230915;0700;30;;;
230915;0800;24;;;
230915;0900;27;;;
230915;1000;27;;;
230915;1100;30;;;
230915;1200;27;;;
230915;1300;21;;;
230915;1400;11;;;
230915;1500;10;;;
230915;1600;13;;;
230915;1700;13;;;
230915;1800;11;;;
230915;1900;18;;;
230915;2000;14;;;
230915;2100;12;;;
230915;2200;20;;;
230915;2300;20;;;
230916;0000;25;;;
230916;0100;27;;;
230916;0200;22;;;
230916;0300;19;;;
230916;0400;14;;;
230916;0500;15;;;
230916;0600;22;;;
230916;0700;21;;;
230916;0800;12;;;
230916;0900;7;;;
230916;1000;8;;;
230916;1100;10;;;
230916;1200;10;;;
230916;1300;7;;;
230916;1400;5;;;
230916;1500;4;;;
230916;1600;4;;;
230916;1700;2;;;
230916;1800;4;;;
230916;1900;6;;;
230916;2000;10;;;
230916;2100;12;;;
230916;2200;10;;;
230916;2300;9;;;
230917;0000;16;;;
230917;0100;7;;;
230917;0200;9;;;
230917;0300;10;;;
230917;0400;8;;;
230917;0500;4;;;
230917;0600;7;;;
230917;0700;4;;;
230917;0800;1;;;
230917;0900;4;;;
230917;1000;5;;;
230917;1100;5;;;
230917;1200;7;;;
230917;1300;8;;;
230917;1400;10;;;
230917;1500;20;;;
230917;1600;13;;;
230917;1700;13;;;
230917;1800;16;;;
230917;1900;25;;;
230917;2000;32;;;
230917;2100;57;;;
230917;2200;40;;;
230917;2300;35;;;
230918;0000;39;;;
230918;0100;31;;;
230918;0200;25;;;
230918;0300;23;;;
230918;0400;24;;;
230918;0500;28;;;
230918;0600;20;;;
230918;0700;22;;;
230918;0800;23;;;
230918;0900;23;;;
230918;1000;21;;;
230918;1100;26;;;
230918;1200;42;;;
230918;1300;54;;;
230918;1400;71;;;
230918;1500;43;;;
230918;1600;33;;;
230918;1700;30;;;
230918;1800;48;;;
230918;1900;20;;;
230918;2000;57;;;
230918;2100;51;;;
230918;2200;85;;;
230918;2300;89;;;
230919;0000;39;;;
230919;0100;65;;;
230919;0200;62;;;
230919;0300;56;;;
230919;0400;60;;;
230919;0500;54;;;
230919;0600;54;;;
230919;0700;60;;;
230919;0800;58;;;
230919;0900;61;;;
230919;1000;46;;;
230919;1100;46;;;
230919;1200;40;;;
230919;1300;47;;;
230919;1400;42;;;
230919;1500;28;;;
230919;1600;21;;;
230919;1700;17;;;
230919;1800;23;;;
230919;1900;34;;;
230919;2000;38;;;
230919;2100;47;;;
230919;2200;33;;;
230919;2300;26;;;
230920;0000;19;;;
230920;0100;16;;;
230920;0200;13;;;
230920;0300;15;;;
230920;0400;18;;;
230920;0500;21;;;
230920;0600;13;;;
230920;0700;14;;;
230920;0800;21;;;
230920;0900;16;;;
230920;1000;15;;;
230920;1100;22;;;
230920;1200;16;;;
230920;1300;15;;;
230920;1400;12;;;
230920;1500;10;;;
230920;1600;12;;;
230920;1700;8;;;
230920;1800;10;;;
230920;1900;11;;;
230920;2000;16;;;
230920;2100;14;;;
230920;2200;12;;;
230920;2300;11;;;
230921;0000;18;;;
230921;0100;14;;;
230921;0200;13;;;
230921;0300;20;;;
230921;0400;16;;;
230921;0500;22;;;
230921;0600;18;;;
230921;0700;27;;;
230921;0800;22;;;
230921;0900;23;;;
230921;1000;24;;;
230921;1100;26;;;
230921;1200;14;;;
230921;1300;10;;;
230921;1400;10;;;
230921;1500;11;;;
230921;1600;10;;;
230921;1700;10;;;
230921;1800;10;;;
230921;1900;10;;;
230921;2000;10;;;
230921;2100;8;;;
230921;2200;9;;;
230921;2300;7;;;
230922;0000;9;;;
230922;0100;12;;;
230922;0200;15;;;
230922;0300;14;;;
230922;0400;9;;;
230922;0500;8;;;
230922;0600;10;;;
230922;0700;12;;;
230922;0800;10;;;
230922;0900;16;;;
230922;1000;22;;;
230922;1100;23;;;
230922;1200;23;;;
230922;1300;26;;;
230922;1400;24;;;
230922;1500;23;;;
230922;1600;21;;;
230922;1700;28;;;
230922;1800;19;;;
230922;1900;20;;;
230922;2000;21;;;
230922;2100;22;;;
230922;2200;28;;;
230922;2300;28;;;
230923;0000;35;;;
230923;0100;36;;;
230923;0200;35;;;
230923;0300;37;;;
230923;0400;32;;;
230923;0500;31;;;
230923;0600;32;;;
230923;0700;29;;;
230923;0800;48;;;
230923;0900;45;;;
230923;1000;42;;;
230923;1100;47;;;
230923;1200;49;;;
230923;1300;47;;;
230923;1400;49;;;
230923;1500;45;;;
230923;1600;35;;;
230923;1700;29;;;
230923;1800;15;;;
230923;1900;16;;;
230923;2000;10;;;
230923;2100;14;;;
230923;2200;16;;;
230923;2300;11;;;
230924;0000;13;;;
230924;0100;12;;;
230924;0200;14;;;
230924;0300;10;;;
230924;0400;12;;;
230924;0500;17;;;
230924;0600;16;;;
230924;0700;16;;;
230924;0800;14;;;
230924;0900;22;;;
230924;1000;27;;;
230924;1100;34;;;
230924;1200;36;;;
230924;1300;36;;;
230924;1400;28;;;
230924;1500;18;;;
230924;1600;16;;;
230924;1700;15;;;
230924;1800;18;;;
230924;1900;30;;;
230924;2000;23;;;
230924;2100;28;;;
230924;2200;24;;;
230924;2300;28;;;
230925;0000;23;;;
230925;0100;24;;;
230925;0200;19;;;
230925;0300;21;;;
230925;0400;19;;;
230925;0500;26;;;
230925;0600;29;;;
230925;0700;31;;;
230925;0800;21;;;
230925;0900;12;;;
230925;1000;12;;;
230925;1100;14;;;
230925;1200;10;;;
230925;1300;9;;;
230925;1400;7;;;
230925;1500;6;;;
230925;1600;6;;;
230925;1700;8;;;
230925;1800;5;;;
230925;1900;2;;;
230925;2000;7;;;
230925;2100;4;;;
230925;2200;1;;;
230925;2300;1;;;
230926;0000;3;;;
230926;0100;4;;;
230926;0200;3;;;
230926;0300;3;;;
230926;0400;3;;;
230926;0500;6;;;
230926;0600;10;;;
230926;0700;12;;;
230926;0800;12;;;
230926;0900;9;;;
230926;1000;11;;;
230926;1100;6;;;
230926;1200;4;;;
230926;1300;9;;;
230926;1400;11;;;
230926;1500;10;;;
230926;1600;6;;;
230926;1700;5;;;
230926;1800;10;;;
230926;1900;9;;;
230926;2000;8;;;
230926;2100;10;;;
230926;2200;15;;;
230926;2300;16;;;
230927;0000;16;;;
230927;0100;10;;;
230927;0200;12;;;
230927;0300;10;;;
230927;0400;10;;;
230927;0500;14;;;
230927;0600;22;;;
230927;0700;29;;;
230927;0800;18;;;
230927;0900;13;;;
230927;1000;20;;;
230927;1100;26;;;
230927;1200;17;;;
230927;1300;14;;;
230927;1400;15;;;
230927;1500;11;;;
230927;1600;9;;;
230927;1700;14;;;
230927;1800;9;;;
230927;1900;10;;;
230927;2000;10;;;
230927;2100;11;;;
230927;2200;16;;;
230927;2300;14;;;
230928;0000;18;;;
230928;0100;13;;;
230928;0200;13;;;
230928;0300;11;;;
230928;0400;14;;;
230928;0500;13;;;
230928;0600;23;;;
230928;0700;22;;;
230928;0800;12;;;
230928;0900;14;;;
230928;1000;23;;;
230928;1100;17;;;
230928;1200;12;;;
230928;1300;11;;;
230928;1400;15;;;
230928;1500;15;;;
230928;1600;17;;;
230928;1700;11;;;
230928;1800;16;;;
230928;1900;15;;;
230928;2000;12;;;
230928;2100;21;;;
230928;2200;34;;;
230928;2300;26;;;
230929;0000;18;;;
230929;0100;19;;;
230929;0200;19;;;
230929;0300;18;;;
230929;0400;20;;;
230929;0500;24;;;
230929;0600;28;;;
230929;0700;32;;;
230929;0800;19;;;
230929;0900;22;;;
230929;1000;20;;;
230929;1100;25;;;
230929;1200;23;;;
230929;1300;18;;;
230929;1400;15;;;
230929;1500;13;;;
230929;1600;15;;;
230929;1700;12;;;
230929;1800;14;;;
230929;1900;18;;;
230929;2000;24;;;
230929;2100;29;;;
230929;2200;24;;;
230929;2300;20;;;
230930;0000;13;;;
230930;0100;18;;;
230930;0200;18;;;
230930;0300;23;;;
230930;0400;19;;;
230930;0500;18;;;
230930;0600;23;;;
230930;0700;21;;;
230930;0800;24;;;
230930;0900;29;;;
230930;1000;29;;;
230930;1100;30;;;
230930;1200;26;;;
230930;1300;25;;;
230930;1400;15;;;
230930;1500;17;;;
230930;1600;13;;;
230930;1700;14;;;
230930;1800;14;;;
230930;1900;16;;;
230930;2000;25;;;
230930;2100;22;;;
230930;2200;28;;;
230930;2300;38;;;
231001;0000;40;;;
231001;0100;14;;;
231001;0200;9;;;
231001;0300;15;;;
231001;0400;14;;;
231001;0500;13;;;
231001;0600;9;;;
231001;0700;15;;;
231001;0800;15;;;
231001;0900;22;;;
231001;1000;20;;;
231001;1100;12;;;
231001;1200;15;;;
231001;1300;15;;;
231001;1400;14;;;
231001;1500;11;;;
231001;1600;11;;;
231001;1700;9;;;
231001;1800;11;;;
231001;1900;8;;;
231001;2000;11;;;
231001;2100;8;;;
231001;2200;12;;;
231001;2300;16;;;
231002;0000;9;;;
231002;0100;8;;;
231002;0200;7;;;
231002;0300;9;;;
231002;0400;13;;;
231002;0500;9;;;
231002;0600;7;;;
231002;0700;6;;;
231002;0800;4;;;
231002;0900;4;;;
231002;1000;8;;;
231002;1100;8;;;
231002;1200;10;;;
231002;1300;7;;;
231002;1400;7;;;
231002;1500;9;;;
231002;1600;7;;;
231002;1700;11;;;
231002;1800;12;;;
231002;1900;11;;;
231002;2000;11;;;
231002;2100;10;;;
231002;2200;22;;;
231002;2300;10;;;
231003;0000;8;;;
231003;0100;17;;;
231003;0200;15;;;
231003;0300;10;;;
231003;0400;8;;;
231003;0500;9;;;
231003;0600;9;;;
231003;0700;6;;;
231003;0800;5;;;
231003;0900;4;;;
231003;1000;4;;;
231003;1100;6;;;
231003;1200;4;;;
231003;1300;5;;;
231003;1400;7;;;
231003;1500;8;;;
231003;1600;6;;;
231003;1700;9;;;
231003;1800;11;;;
231003;1900;17;;;
231003;2000;10;;;
231003;2100;13;;;
231003;2200;16;;;
231003;2300;12;;;
231004;0000;7;;;
231004;0100;6;;;
231004;0200;6;;;
231004;0300;5;;;
231004;0400;6;;;
231004;0500;11;;;
231004;0600;20;;;
231004;0700;13;;;
231004;0800;9;;;
231004;0900;17;;;
231004;1000;12;;;
231004;1100;13;;;
231004;1200;14;;;
231004;1300;11;;;
231004;1400;9;;;
231004;1500;6;;;
231004;1600;5;;;
231004;1700;6;;;
231004;1800;6;;;
231004;1900;13;;;
231004;2000;11;;;
231004;2100;14;;;
231004;2200;10;;;
231004;2300;18;;;
231005;0000;10;;;
231005;0100;10;;;
231005;0200;11;;;
231005;0300;9;;;
231005;0400;9;;;
231005;0500;13;;;
231005;0600;13;;;
231005;0700;12;;;
231005;0800;14;;;
231005;0900;18;;;
231005;1000;18;;;
231005;1100;23;;;
231005;1200;20;;;
231005;1300;16;;;
231005;1400;10;;;
231005;1500;11;;;
231005;1600;11;;;
231005;1700;8;;;
231005;1800;10;;;
231005;1900;9;;;
231005;2000;9;;;
231005;2100;9;;;
231005;2200;9;;;
231005;2300;9;;;
231006;0000;10;;;
231006;0100;9;;;
231006;0200;7;;;
231006;0300;9;;;
231006;0400;5;;;
231006;0500;3;;;
231006;0600;9;;;
231006;0700;12;;;
231006;0800;10;;;
231006;0900;13;;;
231006;1000;17;;;
231006;1100;21;;;
231006;1200;21;;;
231006;1300;17;;;
231006;1400;12;;;
231006;1500;12;;;
231006;1600;11;;;
231006;1700;10;;;
231006;1800;9;;;
231006;1900;14;;;
231006;2000;12;;;
231006;2100;14;;;
231006;2200;16;;;
231006;2300;21;;;
231007;0000;17;;;
231007;0100;16;;;
231007;0200;17;;;
231007;0300;13;;;
231007;0400;19;;;
231007;0500;18;;;
231007;0600;17;;;
231007;0700;23;;;
231007;0800;14;;;
231007;0900;15;;;
231007;1000;18;;;
231007;1100;18;;;
231007;1200;6;;;
231007;1300;7;;;
231007;1400;7;;;
231007;1500;8;;;
231007;1600;8;;;
231007;1700;12;;;
231007;1800;14;;;
231007;1900;15;;;
231007;2000;16;;;
231007;2100;35;;;
231007;2200;38;;;
231007;2300;30;;;
231008;0000;20;;;
231008;0100;17;;;
231008;0200;12;;;
231008;0300;15;;;
231008;0400;13;;;
231008;0500;8;;;
231008;0600;8;;;
231008;0700;13;;;
231008;0800;9;;;
231008;0900;17;;;
231008;1000;8;;;
231008;1100;14;;;
231008;1200;13;;;
231008;1300;14;;;
231008;1400;7;;;
231008;1500;6;;;
231008;1600;5;;;
231008;1700;11;;;
231008;1800;7;;;
231008;1900;11;;;
231008;2000;22;;;
231008;2100;22;;;
231008;2200;29;;;
231008;2300;25;;;
231009;0000;15;;;
231009;0100;21;;;
231009;0200;18;;;
231009;0300;13;;;
231009;0400;13;;;
231009;0500;19;;;
231009;0600;16;;;
231009;0700;19;;;
231009;0800;13;;;
231009;0900;16;;;
231009;1000;17;;;
231009;1100;19;;;
231009;1200;15;;;
231009;1300;15;;;
231009;1400;11;;;
231009;1500;12;;;
231009;1600;8;;;
231009;1700;7;;;
231009;1800;10;;;
231009;1900;11;;;
231009;2000;11;;;
231009;2100;11;;;
231009;2200;10;;;
231009;2300;12;;;
231010;0000;10;;;
231010;0100;9;;;
231010;0200;10;;;
231010;0300;10;;;
231010;0400;15;;;
231010;0500;17;;;
231010;0600;19;;;
231010;0700;27;;;
231010;0800;22;;;
231010;0900;16;;;
231010;1000;20;;;
231010;1100;19;;;
231010;1200;15;;;
231010;1300;16;;;
231010;1400;16;;;
231010;1500;17;;;
231010;1600;10;;;
231010;1700;12;;;
231010;1800;12;;;
231010;1900;16;;;
231010;2000;14;;;
231010;2100;13;;;
231010;2200;11;;;
231010;2300;15;;;
231011;0000;14;;;
231011;0100;11;;;
231011;0200;8;;;
231011;0300;15;;;
231011;0400;14;;;
231011;0500;20;;;
231011;0600;15;;;
231011;0700;18;;;
231011;0800;20;;;
231011;0900;28;;;
231011;1000;29;;;
231011;1100;29;;;
231011;1200;26;;;
231011;1300;22;;;
231011;1400;20;;;
231011;1500;11;;;
231011;1600;10;;;
231011;1700;8;;;
231011;1800;10;;;
231011;1900;12;;;
231011;2000;12;;;
231011;2100;13;;;
231011;2200;16;;;
231011;2300;14;;;
231012;0000;11;;;
231012;0100;11;;;
231012;0200;11;;;
231012;0300;11;;;
231012;0400;8;;;
231012;0500;9;;;
231012;0600;12;;;
231012;0700;12;;;
231012;0800;19;;;
231012;0900;17;;;
231012;1000;20;;;
231012;1100;24;;;
231012;1200;14;;;
231012;1300;12;;;
231012;1400;12;;;
231012;1500;14;;;
231012;1600;8;;;
231012;1700;7;;;
231012;1800;6;;;
231012;1900;11;;;
231012;2000;22;;;
231012;2100;15;;;
231012;2200;12;;;
231012;2300;12;;;
231013;0000;9;;;
231013;0100;11;;;
231013;0200;10;;;
231013;0300;10;;;
231013;0400;12;;;
231013;0500;18;;;
231013;0600;29;;;
231013;0700;22;;;
231013;0800;18;;;
231013;0900;19;;;
231013;1000;24;;;
231013;1100;27;;;
231013;1200;24;;;
231013;1300;15;;;
231013;1400;10;;;
231013;1500;12;;;
231013;1600;10;;;
231013;1700;11;;;
231013;1800;13;;;
231013;1900;16;;;
231013;2000;14;;;
231013;2100;15;;;
231013;2200;20;;;
231013;2300;22;;;
231014;0000;16;;;
231014;0100;12;;;
231014;0200;13;;;
231014;0300;9;;;
231014;0400;10;;;
231014;0500;16;;;
231014;0600;13;;;
231014;0700;14;;;
231014;0800;17;;;
231014;0900;20;;;
231014;1000;19;;;
231014;1100;22;;;
231014;1200;24;;;
231014;1300;16;;;
231014;1400;10;;;
231014;1500;8;;;
231014;1600;7;;;
231014;1700;5;;;
231014;1800;5;;;
231014;1900;9;;;
231014;2000;14;;;
231014;2100;16;;;
231014;2200;11;;;
231014;2300;23;;;
231015;0000;16;;;
231015;0100;21;;;
231015;0200;12;;;
231015;0300;8;;;
231015;0400;9;;;
231015;0500;7;;;
231015;0600;8;;;
231015;0700;11;;;
231015;0800;14;;;
231015;0900;16;;;
231015;1000;20;;;
231015;1100;22;;;
231015;1200;14;;;
231015;1300;11;;;
231015;1400;10;;;
231015;1500;6;;;
231015;1600;5;;;
231015;1700;6;;;
231015;1800;11;;;
231015;1900;10;;;
231015;2000;5;;;
231015;2100;6;;;
231015;2200;8;;;
231015;2300;15;;;
231016;0000;10;;;
231016;0100;15;;;
231016;0200;11;;;
231016;0300;12;;;
231016;0400;12;;;
231016;0500;14;;;
231016;0600;13;;;
231016;0700;10;;;
231016;0800;16;;;
231016;0900;15;;;
231016;1000;14;;;
231016;1100;12;;;
231016;1200;13;;;
231016;1300;12;;;
231016;1400;9;;;
231016;1500;8;;;
231016;1600;12;;;
231016;1700;7;;;
231016;1800;5;;;
231016;1900;7;;;
231016;2000;10;;;
231016;2100;13;;;
231016;2200;10;;;
231016;2300;11;;;
231017;0000;12;;;
231017;0100;10;;;
231017;0200;8;;;
231017;0300;9;;;
231017;0400;10;;;
231017;0500;10;;;
231017;0600;19;;;
231017;0700;15;;;
231017;0800;12;;;
231017;0900;15;;;
231017;1000;20;;;
231017;1100;18;;;
231017;1200;22;;;
231017;1300;15;;;
231017;1400;11;;;
231017;1500;10;;;
231017;1600;8;;;
231017;1700;8;;;
231017;1800;13;;;
231017;1900;12;;;
231017;2000;8;;;
231017;2100;17;;;
231017;2200;8;;;
231017;2300;10;;;
231018;0000;9;;;
231018;0100;8;;;
231018;0200;9;;;
231018;0300;6;;;
231018;0400;14;;;
231018;0500;11;;;
231018;0600;12;;;
231018;0700;9;;;
231018;0800;7;;;
231018;0900;7;;;
231018;1000;12;;;
231018;1100;13;;;
231018;1200;15;;;
231018;1300;12;;;
231018;1400;12;;;
231018;1500;11;;;
231018;1600;12;;;
231018;1700;10;;;
231018;1800;12;;;
231018;1900;13;;;
231018;2000;19;;;
231018;2100;14;;;
231018;2200;13;;;
231018;2300;17;;;
231019;0000;17;;;
231019;0100;15;;;
231019;0200;13;;;
231019;0300;19;;;
231019;0400;9;;;
231019;0500;21;;;
231019;0600;28;;;
231019;0700;28;;;
231019;0800;17;;;
231019;0900;20;;;
231019;1000;17;;;
231019;1100;23;;;
