FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
221120;1700;6;;;
221120;1800;5;;;
221120;1900;6;;;
221120;2000;11;;;
221120;2100;7;;;
221120;2200;14;;;
221120;2300;9;;;
221121;0000;10;;;
221121;0100;10;;;
221121;0200;14;;;
221121;0300;12;;;
221121;0400;7;;;
221121;0500;12;;;
221121;0600;13;;;
221121;0700;11;;;
221121;0800;15;;;
221121;0900;14;;;
221121;1000;12;;;
221121;1100;13;;;
221121;1200;13;;;
221121;1300;8;;;
221121;1400;9;;;
221121;1500;7;;;
221121;1600;5;;;
221121;1700;7;;;
221121;1800;9;;;
221121;1900;11;;;
221121;2000;10;;;
221121;2100;14;;;
221121;2200;16;;;
221121;2300;14;;;
221122;0000;10;;;
221122;0100;10;;;
221122;0200;12;;;
221122;0300;10;;;
221122;0400;15;;;
221122;0500;13;;;
221122;0600;24;;;
221122;0700;13;;;
221122;0800;18;;;
221122;0900;16;;;
221122;1000;16;;;
221122;1100;14;;;
221122;1200;13;;;
221122;1300;12;;;
221122;1400;13;;;
221122;1500;13;;;
221122;1600;9;;;
221122;1700;10;;;
221122;1800;13;;;
221122;1900;15;;;
221122;2000;13;;;
221122;2100;13;;;
221122;2200;15;;;
221122;2300;20;;;
221123;0000;20;;;
221123;0100;16;;;
221123;0200;17;;;
221123;0300;11;;;
221123;0400;15;;;
221123;0500;23;;;
221123;0600;22;;;
221123;0700;27;;;
221123;0800;30;;;
221123;0900;24;;;
221123;1000;19;;;
221123;1100;25;;;
221123;1200;;;;
221123;1300;21;;;
221123;1400;15;;;
221123;1500;14;;;
221123;1600;15;;;
221123;1700;16;;;
221123;1800;13;;;
221123;1900;11;;;
221123;2000;10;;;
221123;2100;9;;;
221123;2200;10;;;
221123;2300;19;;;
221124;0000;17;;;
221124;0100;15;;;
221124;0200;12;;;
221124;0300;9;;;
221124;0400;15;;;
221124;0500;15;;;
221124;0600;24;;;
221124;0700;28;;;
221124;0800;26;;;
221124;0900;14;;;
221124;1000;13;;;
221124;1100;12;;;
221124;1200;10;;;
221124;1300;12;;;
221124;1400;9;;;
221124;1500;10;;;
221124;1600;12;;;
221124;1700;14;;;
221124;1800;14;;;
221124;1900;11;;;
221124;2000;8;;;
221124;2100;12;;;
221124;2200;11;;;
221124;2300;8;;;
221125;0000;10;;;
221125;0100;14;;;
221125;0200;11;;;
221125;0300;13;;;
221125;0400;11;;;
221125;0500;13;;;
221125;0600;23;;;
221125;0700;26;;;
221125;0800;21;;;
221125;0900;28;;;
221125;1000;16;;;
221125;1100;17;;;
221125;1200;16;;;
221125;1300;14;;;
221125;1400;11;;;
221125;1500;10;;;
221125;1600;12;;;
221125;1700;14;;;
221125;1800;9;;;
221125;1900;8;;;
221125;2000;11;;;
221125;2100;12;;;
221125;2200;11;;;
221125;2300;15;;;
221126;0000;14;;;
221126;0100;16;;;
221126;0200;17;;;
221126;0300;12;;;
221126;0400;16;;;
221126;0500;17;;;
221126;0600;23;;;
221126;0700;19;;;
221126;0800;19;;;
221126;0900;12;;;
221126;1000;12;;;
221126;1100;11;;;
221126;1200;12;;;
221126;1300;17;;;
221126;1400;19;;;
221126;1500;7;;;
221126;1600;7;;;
221126;1700;9;;;
221126;1800;9;;;
221126;1900;8;;;
221126;2000;9;;;
221126;2100;10;;;
221126;2200;10;;;
221126;2300;12;;;
221127;0000;14;;;
221127;0100;13;;;
221127;0200;17;;;
221127;0300;16;;;
221127;0400;13;;;
221127;0500;12;;;
221127;0600;11;;;
221127;0700;13;;;
221127;0800;9;;;
221127;0900;11;;;
221127;1000;19;;;
221127;1100;21;;;
221127;1200;22;;;
221127;1300;14;;;
221127;1400;13;;;
221127;1500;10;;;
221127;1600;15;;;
221127;1700;11;;;
221127;1800;11;;;
221127;1900;9;;;
221127;2000;6;;;
221127;2100;7;;;
221127;2200;10;;;
221127;2300;14;;;
221128;0000;12;;;
221128;0100;12;;;
221128;0200;15;;;
221128;0300;17;;;
221128;0400;16;;;
221128;0500;12;;;
221128;0600;14;;;
221128;0700;20;;;
221128;0800;18;;;
221128;0900;20;;;
221128;1000;23;;;
221128;1100;20;;;
221128;1200;18;;;
221128;1300;16;;;
221128;1400;15;;;
221128;1500;11;;;
221128;1600;16;;;
221128;1700;11;;;
221128;1800;12;;;
221128;1900;10;;;
221128;2000;11;;;
221128;2100;12;;;
221128;2200;8;;;
221128;2300;7;;;
221129;0000;7;;;
221129;0100;6;;;
221129;0200;9;;;
221129;0300;12;;;
221129;0400;19;;;
221129;0500;15;;;
221129;0600;14;;;
221129;0700;18;;;
221129;0800;21;;;
221129;0900;18;;;
221129;1000;17;;;
221129;1100;16;;;
221129;1200;10;;;
221129;1300;14;;;
221129;1400;12;;;
221129;1500;14;;;
221129;1600;11;;;
221129;1700;12;;;
221129;1800;8;;;
221129;1900;10;;;
221129;2000;10;;;
221129;2100;10;;;
221129;2200;10;;;
221129;2300;9;;;
221130;0000;11;;;
221130;0100;10;;;
221130;0200;8;;;
221130;0300;10;;;
221130;0400;8;;;
221130;0500;10;;;
221130;0600;12;;;
221130;0700;14;;;
221130;0800;17;;;
221130;0900;17;;;
221130;1000;12;;;
221130;1100;18;;;
221130;1200;15;;;
221130;1300;7;;;
221130;1400;7;;;
221130;1500;9;;;
221130;1600;8;;;
221130;1700;10;;;
221130;1800;11;;;
221130;1900;8;;;
221130;2000;10;;;
221130;2100;8;;;
221130;2200;6;;;
221130;2300;9;;;
221201;0000;6;;;
221201;0100;8;;;
221201;0200;11;;;
221201;0300;8;;;
221201;0400;12;;;
221201;0500;14;;;
221201;0600;20;;;
221201;0700;17;;;
221201;0800;13;;;
221201;0900;16;;;
221201;1000;15;;;
221201;1100;20;;;
221201;1200;19;;;
221201;1300;14;;;
221201;1400;12;;;
221201;1500;12;;;
221201;1600;17;;;
221201;1700;8;;;
221201;1800;8;;;
221201;1900;9;;;
221201;2000;7;;;
221201;2100;9;;;
221201;2200;10;;;
221201;2300;13;;;
221202;0000;11;;;
221202;0100;7;;;
221202;0200;25;;;
221202;0300;16;;;
221202;0400;13;;;
221202;0500;16;;;
221202;0600;21;;;
221202;0700;22;;;
221202;0800;22;;;
221202;0900;17;;;
221202;1000;12;;;
221202;1100;14;;;
221202;1200;14;;;
221202;1300;16;;;
221202;1400;9;;;
221202;1500;6;;;
221202;1600;16;;;
221202;1700;13;;;
221202;1800;13;;;
221202;1900;10;;;
221202;2000;10;;;
221202;2100;11;;;
221202;2200;9;;;
221202;2300;9;;;
221203;0000;9;;;
221203;0100;8;;;
221203;0200;11;;;
221203;0300;17;;;
221203;0400;15;;;
221203;0500;14;;;
221203;0600;17;;;
221203;0700;21;;;
221203;0800;18;;;
221203;0900;14;;;
221203;1000;14;;;
221203;1100;18;;;
221203;1200;11;;;
221203;1300;12;;;
221203;1400;13;;;
221203;1500;14;;;
221203;1600;12;;;
221203;1700;11;;;
221203;1800;10;;;
221203;1900;6;;;
221203;2000;9;;;
221203;2100;8;;;
221203;2200;9;;;
221203;2300;9;;;
221204;0000;5;;;
221204;0100;8;;;
221204;0200;9;;;
221204;0300;11;;;
221204;0400;8;;;
221204;0500;7;;;
221204;0600;11;;;
221204;0700;10;;;
221204;0800;10;;;
221204;0900;9;;;
221204;1000;12;;;
221204;1100;14;;;
221204;1200;12;;;
221204;1300;9;;;
221204;1400;10;;;
221204;1500;10;;;
221204;1600;8;;;
221204;1700;6;;;
221204;1800;4;;;
221204;1900;4;;;
221204;2000;6;;;
221204;2100;7;;;
221204;2200;5;;;
221204;2300;9;;;
221205;0000;8;;;
221205;0100;6;;;
221205;0200;11;;;
221205;0300;17;;;
221205;0400;13;;;
221205;0500;10;;;
221205;0600;15;;;
221205;0700;17;;;
221205;0800;13;;;
221205;0900;11;;;
221205;1000;16;;;
221205;1100;9;;;
221205;1200;15;;;
221205;1300;6;;;
221205;1400;11;;;
221205;1500;9;;;
221205;1600;10;;;
221205;1700;9;;;
221205;1800;7;;;
221205;1900;9;;;
221205;2000;7;;;
221205;2100;7;;;
221205;2200;7;;;
221205;2300;8;;;
221206;0000;7;;;
221206;0100;6;;;
221206;0200;5;;;
221206;0300;10;;;
221206;0400;13;;;
221206;0500;13;;;
221206;0600;11;;;
221206;0700;18;;;
221206;0800;17;;;
221206;0900;14;;;
221206;1000;19;;;
221206;1100;;;;
221206;1200;;;;
221206;1300;;;;
221206;1400;;;;
221206;1500;;;;
221206;1600;;;;
221206;1700;;;;
221206;1800;;;;
221206;1900;;;;
221206;2000;;;;
221206;2100;;;;
221206;2200;;;;
221206;2300;;;;
221207;0000;;;;
221207;0100;;;;
221207;0200;;;;
221207;0300;;;;
221207;0400;;;;
221207;0500;;;;
221207;0600;;;;
221207;0700;;;;
221207;0800;;;;
221207;0900;;;;
221207;1000;;;;
221207;1100;;;;
221207;1200;9;;;
221207;1300;13;;;
221207;1400;14;;;
221207;1500;8;;;
221207;1600;1;;;
221207;1700;1;;;
221207;1800;1;;;
221207;1900;2;;;
221207;2000;3;;;
221207;2100;5;;;
221207;2200;4;;;
221207;2300;5;;;
221208;0000;5;;;
221208;0100;5;;;
221208;0200;7;;;
221208;0300;5;;;
221208;0400;9;;;
221208;0500;10;;;
221208;0600;12;;;
221208;0700;20;;;
221208;0800;17;;;
221208;0900;13;;;
221208;1000;18;;;
221208;1100;24;;;
221208;1200;26;;;
221208;1300;22;;;
221208;1400;18;;;
221208;1500;5;;;
221208;1600;4;;;
221208;1700;4;;;
221208;1800;12;;;
221208;1900;7;;;
221208;2000;3;;;
221208;2100;4;;;
221208;2200;3;;;
221208;2300;1;;;
221209;0000;2;;;
221209;0100;8;;;
221209;0200;5;;;
221209;0300;3;;;
221209;0400;4;;;
221209;0500;5;;;
221209;0600;6;;;
221209;0700;10;;;
221209;0800;7;;;
221209;0900;8;;;
221209;1000;13;;;
221209;1100;11;;;
221209;1200;10;;;
221209;1300;12;;;
221209;1400;8;;;
221209;1500;10;;;
221209;1600;7;;;
221209;1700;5;;;
221209;1800;5;;;
221209;1900;4;;;
221209;2000;3;;;
221209;2100;5;;;
221209;2200;5;;;
221209;2300;6;;;
221210;0000;7;;;
221210;0100;6;;;
221210;0200;7;;;
221210;0300;7;;;
221210;0400;4;;;
221210;0500;5;;;
221210;0600;8;;;
221210;0700;10;;;
221210;0800;9;;;
221210;0900;12;;;
221210;1000;10;;;
221210;1100;14;;;
221210;1200;10;;;
221210;1300;8;;;
221210;1400;9;;;
221210;1500;9;;;
221210;1600;9;;;
221210;1700;10;;;
221210;1800;9;;;
221210;1900;8;;;
221210;2000;7;;;
221210;2100;10;;;
221210;2200;12;;;
221210;2300;15;;;
221211;0000;15;;;
221211;0100;8;;;
221211;0200;14;;;
221211;0300;12;;;
221211;0400;10;;;
221211;0500;13;;;
221211;0600;13;;;
221211;0700;12;;;
221211;0800;8;;;
221211;0900;11;;;
221211;1000;12;;;
221211;1100;12;;;
221211;1200;7;;;
221211;1300;9;;;
221211;1400;7;;;
221211;1500;10;;;
221211;1600;10;;;
221211;1700;7;;;
221211;1800;5;;;
221211;1900;1;;;
221211;2000;20;;;
221211;2100;8;;;
221211;2200;16;;;
221211;2300;19;;;
221212;0000;11;;;
221212;0100;17;;;
221212;0200;16;;;
221212;0300;15;;;
221212;0400;11;;;
221212;0500;11;;;
221212;0600;14;;;
221212;0700;14;;;
221212;0800;19;;;
221212;0900;15;;;
221212;1000;13;;;
221212;1100;21;;;
221212;1200;22;;;
221212;1300;16;;;
221212;1400;18;;;
221212;1500;18;;;
221212;1600;14;;;
221212;1700;11;;;
221212;1800;8;;;
221212;1900;13;;;
221212;2000;9;;;
221212;2100;11;;;
221212;2200;9;;;
221212;2300;14;;;
221213;0000;13;;;
221213;0100;11;;;
221213;0200;16;;;
221213;0300;10;;;
221213;0400;10;;;
221213;0500;16;;;
221213;0600;21;;;
221213;0700;13;;;
221213;0800;14;;;
221213;0900;17;;;
221213;1000;18;;;
221213;1100;15;;;
221213;1200;12;;;
221213;1300;10;;;
221213;1400;11;;;
221213;1500;13;;;
221213;1600;8;;;
221213;1700;9;;;
221213;1800;5;;;
221213;1900;5;;;
221213;2000;6;;;
221213;2100;6;;;
221213;2200;9;;;
221213;2300;8;;;
221214;0000;9;;;
221214;0100;13;;;
221214;0200;12;;;
221214;0300;14;;;
221214;0400;11;;;
221214;0500;15;;;
221214;0600;19;;;
221214;0700;33;;;
221214;0800;12;;;
221214;0900;10;;;
221214;1000;9;;;
221214;1100;10;;;
221214;1200;11;;;
221214;1300;13;;;
221214;1400;11;;;
221214;1500;10;;;
221214;1600;5;;;
221214;1700;4;;;
221214;1800;7;;;
221214;1900;9;;;
221214;2000;11;;;
221214;2100;12;;;
221214;2200;16;;;
221214;2300;13;;;
221215;0000;13;;;
221215;0100;11;;;
221215;0200;10;;;
221215;0300;14;;;
221215;0400;13;;;
221215;0500;17;;;
221215;0600;23;;;
221215;0700;28;;;
221215;0800;18;;;
221215;0900;12;;;
221215;1000;13;;;
221215;1100;17;;;
221215;1200;28;;;
221215;1300;32;;;
221215;1400;23;;;
221215;1500;18;;;
221215;1600;22;;;
221215;1700;12;;;
221215;1800;25;;;
221215;1900;48;;;
221215;2000;55;;;
221215;2100;66;;;
221215;2200;67;;;
221215;2300;71;;;
221216;0000;80;;;
221216;0100;88;;;
221216;0200;123;;;
221216;0300;148;;;
221216;0400;178;;;
221216;0500;204;;;
221216;0600;262;;;
221216;0700;174;;;
221216;0800;146;;;
221216;0900;95;;;
221216;1000;80;;;
221216;1100;55;;;
221216;1200;47;;;
221216;1300;27;;;
221216;1400;18;;;
221216;1500;18;;;
221216;1600;19;;;
221216;1700;17;;;
221216;1800;14;;;
221216;1900;13;;;
221216;2000;17;;;
221216;2100;13;;;
221216;2200;12;;;
221216;2300;12;;;
221217;0000;16;;;
221217;0100;16;;;
221217;0200;12;;;
221217;0300;15;;;
221217;0400;15;;;
221217;0500;12;;;
221217;0600;17;;;
221217;0700;23;;;
221217;0800;29;;;
221217;0900;27;;;
221217;1000;21;;;
221217;1100;43;;;
221217;1200;21;;;
221217;1300;10;;;
221217;1400;12;;;
221217;1500;10;;;
221217;1600;12;;;
221217;1700;10;;;
221217;1800;13;;;
221217;1900;11;;;
221217;2000;12;;;
221217;2100;12;;;
221217;2200;9;;;
221217;2300;11;;;
221218;0000;11;;;
221218;0100;11;;;
221218;0200;11;;;
221218;0300;12;;;
221218;0400;11;;;
221218;0500;19;;;
221218;0600;20;;;
221218;0700;18;;;
221218;0800;25;;;
221218;0900;23;;;
221218;1000;21;;;
221218;1100;17;;;
221218;1200;20;;;
221218;1300;17;;;
221218;1400;11;;;
221218;1500;10;;;
221218;1600;9;;;
221218;1700;7;;;
221218;1800;9;;;
221218;1900;10;;;
221218;2000;10;;;
221218;2100;9;;;
221218;2200;8;;;
221218;2300;6;;;
221219;0000;3;;;
221219;0100;9;;;
221219;0200;7;;;
221219;0300;15;;;
221219;0400;16;;;
221219;0500;15;;;
221219;0600;14;;;
221219;0700;20;;;
221219;0800;13;;;
221219;0900;15;;;
221219;1000;10;;;
221219;1100;16;;;
221219;1200;12;;;
221219;1300;11;;;
221219;1400;10;;;
221219;1500;11;;;
221219;1600;10;;;
221219;1700;7;;;
221219;1800;4;;;
221219;1900;6;;;
221219;2000;6;;;
221219;2100;4;;;
221219;2200;4;;;
221219;2300;5;;;
221220;0000;4;;;
221220;0100;4;;;
221220;0200;10;;;
221220;0300;6;;;
221220;0400;4;;;
221220;0500;9;;;
221220;0600;17;;;
221220;0700;10;;;
221220;0800;14;;;
221220;0900;13;;;
221220;1000;11;;;
221220;1100;14;;;
221220;1200;12;;;
221220;1300;9;;;
221220;1400;13;;;
221220;1500;11;;;
221220;1600;11;;;
221220;1700;9;;;
221220;1800;7;;;
221220;1900;6;;;
221220;2000;8;;;
221220;2100;6;;;
221220;2200;4;;;
221220;2300;3;;;
221221;0000;6;;;
221221;0100;7;;;
221221;0200;6;;;
221221;0300;5;;;
221221;0400;4;;;
221221;0500;18;;;
221221;0600;16;;;
221221;0700;8;;;
221221;0800;9;;;
221221;0900;12;;;
221221;1000;10;;;
221221;1100;9;;;
221221;1200;11;;;
221221;1300;15;;;
221221;1400;18;;;
221221;1500;11;;;
221221;1600;9;;;
221221;1700;6;;;
221221;1800;5;;;
221221;1900;5;;;
221221;2000;4;;;
221221;2100;5;;;
221221;2200;4;;;
221221;2300;4;;;
221222;0000;3;;;
221222;0100;4;;;
221222;0200;4;;;
221222;0300;4;;;
221222;0400;5;;;
221222;0500;3;;;
221222;0600;5;;;
221222;0700;10;;;
221222;0800;8;;;
221222;0900;10;;;
221222;1000;8;;;
221222;1100;15;;;
221222;1200;11;;;
221222;1300;10;;;
221222;1400;9;;;
221222;1500;8;;;
221222;1600;7;;;
221222;1700;10;;;
221222;1800;8;;;
221222;1900;13;;;
221222;2000;13;;;
221222;2100;14;;;
221222;2200;7;;;
221222;2300;13;;;
221223;0000;13;;;
221223;0100;3;;;
221223;0200;12;;;
221223;0300;9;;;
221223;0400;15;;;
221223;0500;8;;;
221223;0600;12;;;
221223;0700;13;;;
221223;0800;3;;;
221223;0900;;;;
221223;1000;;;;
221223;1100;8;;;
221223;1200;7;;;
221223;1300;5;;;
221223;1400;4;;;
221223;1500;2;;;
221223;1600;1;;;
221223;1700;3;;;
221223;1800;2;;;
221223;1900;2;;;
221223;2000;4;;;
221223;2100;6;;;
221223;2200;10;;;
221223;2300;11;;;
221224;0000;12;;;
221224;0100;10;;;
221224;0200;13;;;
221224;0300;12;;;
221224;0400;11;;;
221224;0500;13;;;
221224;0600;13;;;
221224;0700;16;;;
221224;0800;6;;;
221224;0900;7;;;
221224;1000;16;;;
221224;1100;16;;;
221224;1200;13;;;
221224;1300;15;;;
221224;1400;9;;;
221224;1500;12;;;
221224;1600;11;;;
221224;1700;9;;;
221224;1800;8;;;
221224;1900;10;;;
221224;2000;11;;;
221224;2100;12;;;
221224;2200;9;;;
221224;2300;9;;;
221225;0000;8;;;
221225;0100;6;;;
221225;0200;7;;;
221225;0300;7;;;
221225;0400;12;;;
221225;0500;12;;;
221225;0600;10;;;
221225;0700;20;;;
221225;0800;11;;;
221225;0900;8;;;
221225;1000;15;;;
221225;1100;14;;;
221225;1200;11;;;
221225;1300;12;;;
221225;1400;18;;;
221225;1500;14;;;
221225;1600;12;;;
221225;1700;10;;;
221225;1800;11;;;
221225;1900;11;;;
221225;2000;9;;;
221225;2100;10;;;
221225;2200;11;;;
221225;2300;10;;;
221226;0000;11;;;
221226;0100;10;;;
221226;0200;14;;;
221226;0300;9;;;
221226;0400;9;;;
221226;0500;11;;;
221226;0600;9;;;
221226;0700;14;;;
221226;0800;15;;;
221226;0900;15;;;
221226;1000;22;;;
221226;1100;15;;;
221226;1200;13;;;
221226;1300;13;;;
221226;1400;12;;;
221226;1500;11;;;
221226;1600;12;;;
221226;1700;11;;;
221226;1800;13;;;
221226;1900;10;;;
221226;2000;10;;;
221226;2100;7;;;
221226;2200;8;;;
221226;2300;9;;;
221227;0000;9;;;
221227;0100;8;;;
221227;0200;10;;;
221227;0300;10;;;
221227;0400;10;;;
221227;0500;11;;;
221227;0600;15;;;
221227;0700;21;;;
221227;0800;16;;;
221227;0900;16;;;
221227;1000;13;;;
221227;1100;17;;;
221227;1200;17;;;
221227;1300;13;;;
221227;1400;13;;;
221227;1500;10;;;
221227;1600;12;;;
221227;1700;13;;;
221227;1800;13;;;
221227;1900;14;;;
221227;2000;10;;;
221227;2100;12;;;
221227;2200;17;;;
221227;2300;17;;;
221228;0000;13;;;
221228;0100;11;;;
221228;0200;12;;;
221228;0300;12;;;
221228;0400;20;;;
221228;0500;19;;;
221228;0600;22;;;
221228;0700;22;;;
221228;0800;27;;;
221228;0900;16;;;
221228;1000;20;;;
221228;1100;20;;;
221228;1200;9;;;
221228;1300;11;;;
221228;1400;15;;;
221228;1500;10;;;
221228;1600;12;;;
221228;1700;9;;;
221228;1800;7;;;
221228;1900;8;;;
221228;2000;12;;;
221228;2100;8;;;
221228;2200;13;;;
221228;2300;15;;;
221229;0000;11;;;
221229;0100;17;;;
221229;0200;17;;;
221229;0300;17;;;
221229;0400;20;;;
221229;0500;24;;;
221229;0600;17;;;
221229;0700;18;;;
221229;0800;14;;;
221229;0900;18;;;
221229;1000;18;;;
221229;1100;14;;;
221229;1200;15;;;
221229;1300;11;;;
221229;1400;18;;;
221229;1500;14;;;
221229;1600;17;;;
221229;1700;23;;;
221229;1800;13;;;
221229;1900;9;;;
221229;2000;7;;;
221229;2100;10;;;
221229;2200;16;;;
221229;2300;15;;;
221230;0000;14;;;
221230;0100;13;;;
221230;0200;18;;;
221230;0300;19;;;
221230;0400;24;;;
221230;0500;14;;;
221230;0600;21;;;
221230;0700;18;;;
221230;0800;23;;;
221230;0900;20;;;
221230;1000;22;;;
221230;1100;20;;;
221230;1200;20;;;
221230;1300;18;;;
221230;1400;18;;;
221230;1500;18;;;
221230;1600;17;;;
221230;1700;20;;;
221230;1800;17;;;
221230;1900;15;;;
221230;2000;15;;;
221230;2100;16;;;
221230;2200;14;;;
221230;2300;11;;;
221231;0000;17;;;
221231;0100;14;;;
221231;0200;10;;;
221231;0300;13;;;
221231;0400;12;;;
221231;0500;17;;;
221231;0600;12;;;
221231;0700;12;;;
221231;0800;17;;;
221231;0900;25;;;
221231;1000;20;;;
221231;1100;18;;;
221231;1200;12;;;
221231;1300;13;;;
221231;1400;12;;;
221231;1500;18;;;
221231;1600;14;;;
221231;1700;12;;;
221231;1800;14;;;
221231;1900;22;;;
221231;2000;18;;;
221231;2100;19;;;
221231;2200;16;;;
221231;2300;14;;;
230101;0000;20;;;
230101;0100;20;;;
230101;0200;21;;;
230101;0300;24;;;
230101;0400;19;;;
230101;0500;24;;;
230101;0600;27;;;
230101;0700;29;;;
230101;0800;23;;;
230101;0900;25;;;
230101;1000;26;;;
230101;1100;22;;;
230101;1200;15;;;
230101;1300;12;;;
230101;1400;8;;;
230101;1500;14;;;
230101;1600;7;;;
230101;1700;7;;;
230101;1800;8;;;
230101;1900;7;;;
230101;2000;13;;;
230101;2100;9;;;
230101;2200;9;;;
230101;2300;9;;;
230102;0000;9;;;
230102;0100;9;;;
230102;0200;11;;;
230102;0300;16;;;
230102;0400;15;;;
230102;0500;9;;;
230102;0600;8;;;
230102;0700;17;;;
230102;0800;14;;;
230102;0900;9;;;
230102;1000;8;;;
230102;1100;10;;;
230102;1200;10;;;
230102;1300;11;;;
230102;1400;12;;;
230102;1500;9;;;
230102;1600;8;;;
230102;1700;9;;;
230102;1800;11;;;
230102;1900;12;;;
230102;2000;8;;;
230102;2100;8;;;
230102;2200;9;;;
230102;2300;8;;;
230103;0000;12;;;
230103;0100;9;;;
230103;0200;8;;;
230103;0300;13;;;
230103;0400;10;;;
230103;0500;8;;;
230103;0600;22;;;
230103;0700;15;;;
230103;0800;16;;;
230103;0900;13;;;
230103;1000;14;;;
230103;1100;18;;;
230103;1200;8;;;
230103;1300;9;;;
230103;1400;11;;;
230103;1500;8;;;
230103;1600;10;;;
230103;1700;9;;;
230103;1800;7;;;
230103;1900;10;;;
230103;2000;11;;;
230103;2100;12;;;
230103;2200;15;;;
230103;2300;15;;;
230104;0000;13;;;
230104;0100;11;;;
230104;0200;10;;;
230104;0300;20;;;
230104;0400;14;;;
230104;0500;15;;;
230104;0600;23;;;
230104;0700;19;;;
230104;0800;14;;;
230104;0900;25;;;
230104;1000;16;;;
230104;1100;20;;;
230104;1200;17;;;
230104;1300;15;;;
230104;1400;13;;;
230104;1500;16;;;
230104;1600;16;;;
230104;1700;17;;;
230104;1800;16;;;
230104;1900;18;;;
230104;2000;11;;;
230104;2100;16;;;
230104;2200;15;;;
230104;2300;14;;;
230105;0000;14;;;
230105;0100;12;;;
230105;0200;12;;;
230105;0300;11;;;
230105;0400;14;;;
230105;0500;19;;;
230105;0600;23;;;
230105;0700;28;;;
230105;0800;21;;;
230105;0900;28;;;
230105;1000;22;;;
230105;1100;23;;;
230105;1200;12;;;
230105;1300;19;;;
230105;1400;19;;;
230105;1500;13;;;
230105;1600;12;;;
230105;1700;14;;;
230105;1800;23;;;
230105;1900;12;;;
230105;2000;11;;;
230105;2100;15;;;
230105;2200;14;;;
230105;2300;10;;;
230106;0000;13;;;
230106;0100;9;;;
230106;0200;9;;;
230106;0300;9;;;
230106;0400;12;;;
230106;0500;11;;;
230106;0600;14;;;
230106;0700;26;;;
230106;0800;16;;;
230106;0900;14;;;
230106;1000;10;;;
230106;1100;15;;;
230106;1200;15;;;
230106;1300;11;;;
230106;1400;13;;;
230106;1500;14;;;
230106;1600;13;;;
230106;1700;13;;;
230106;1800;12;;;
230106;1900;11;;;
230106;2000;14;;;
230106;2100;10;;;
230106;2200;9;;;
230106;2300;10;;;
230107;0000;11;;;
230107;0100;16;;;
230107;0200;13;;;
230107;0300;10;;;
230107;0400;12;;;
230107;0500;13;;;
230107;0600;17;;;
230107;0700;13;;;
230107;0800;18;;;
230107;0900;12;;;
230107;1000;15;;;
230107;1100;9;;;
230107;1200;16;;;
230107;1300;15;;;
230107;1400;14;;;
230107;1500;12;;;
230107;1600;11;;;
230107;1700;9;;;
230107;1800;9;;;
230107;1900;6;;;
230107;2000;6;;;
230107;2100;6;;;
230107;2200;8;;;
230107;2300;11;;;
230108;0000;10;;;
230108;0100;8;;;
230108;0200;5;;;
230108;0300;9;;;
230108;0400;8;;;
230108;0500;7;;;
230108;0600;11;;;
230108;0700;18;;;
230108;0800;17;;;
230108;0900;13;;;
230108;1000;10;;;
230108;1100;11;;;
230108;1200;10;;;
230108;1300;11;;;
230108;1400;9;;;
230108;1500;8;;;
230108;1600;9;;;
230108;1700;6;;;
230108;1800;7;;;
230108;1900;6;;;
230108;2000;8;;;
230108;2100;7;;;
230108;2200;5;;;
230108;2300;8;;;
230109;0000;10;;;
230109;0100;9;;;
230109;0200;8;;;
230109;0300;9;;;
230109;0400;10;;;
230109;0500;5;;;
230109;0600;14;;;
230109;0700;18;;;
230109;0800;17;;;
230109;0900;18;;;
230109;1000;18;;;
230109;1100;17;;;
230109;1200;9;;;
230109;1300;10;;;
230109;1400;12;;;
230109;1500;13;;;
230109;1600;10;;;
230109;1700;10;;;
230109;1800;10;;;
230109;1900;9;;;
230109;2000;9;;;
230109;2100;7;;;
230109;2200;7;;;
230109;2300;8;;;
230110;0000;6;;;
230110;0100;5;;;
230110;0200;3;;;
230110;0300;2;;;
230110;0400;6;;;
230110;0500;7;;;
230110;0600;8;;;
230110;0700;12;;;
230110;0800;8;;;
230110;0900;12;;;
230110;1000;15;;;
230110;1100;12;;;
230110;1200;10;;;
230110;1300;15;;;
230110;1400;12;;;
230110;1500;10;;;
230110;1600;10;;;
230110;1700;6;;;
230110;1800;10;;;
230110;1900;12;;;
230110;2000;10;;;
230110;2100;11;;;
230110;2200;9;;;
230110;2300;12;;;
230111;0000;11;;;
230111;0100;8;;;
230111;0200;7;;;
230111;0300;11;;;
230111;0400;11;;;
230111;0500;9;;;
230111;0600;14;;;
230111;0700;14;;;
230111;0800;15;;;
230111;0900;17;;;
230111;1000;14;;;
230111;1100;23;;;
230111;1200;19;;;
230111;1300;12;;;
230111;1400;11;;;
230111;1500;15;;;
230111;1600;5;;;
230111;1700;11;;;
230111;1800;11;;;
230111;1900;10;;;
230111;2000;7;;;
230111;2100;5;;;
230111;2200;7;;;
230111;2300;7;;;
230112;0000;9;;;
230112;0100;11;;;
230112;0200;8;;;
230112;0300;11;;;
230112;0400;10;;;
230112;0500;9;;;
230112;0600;12;;;
230112;0700;13;;;
230112;0800;13;;;
230112;0900;9;;;
230112;1000;9;;;
230112;1100;15;;;
230112;1200;6;;;
230112;1300;6;;;
230112;1400;10;;;
230112;1500;8;;;
